,CEP55,KNTC2,ASPM,DUFD1,CTPS,CDCA8,BM039,UHRF1,PSMD14,CDCA5,PTTG1,RACGAP1,HSPC150,DCC1,PMCH,KIF20A,TIMELESS,SAG5P,BUB1,MELK,MYBL2,EO1X,FLJ44186,SOX11,PRAME,AQP5,TIF1,EBP,BAALC,RASIP1,KIAA0703,POLD1,KIAA0182,TMEM118,SHMT2,HSPC171,FNDC6,CSAG2,SMARCA4,HSPA14,PSMD2,FADD,FA2H,SEMA4C,CART,A_23_P32583,NANOG,MCEE,CLK4,TNNC2,AMH,MLLT1,RNASE9,FLJ30655,IPF1,SHOX2,CEBPD,CDV1,TGFBR3,ANXA5,REXO2,SSR2,CLDN1,TXNIP,SMOC2,OMD,DCN,C1S,SPARCL1,FBLN1
0,1.1340567666666672,,1.0502743499999996,,,,,,1.5268270900000012,,,0.8861868666666659,,,0.7491536033333333,0.8257363833333331,0.7260625000000012,,1.3825249499999996,1.5255694333333327,-0.2551269166666668,,,2.293456046666668,0.04159999666666669,-2.022748733333332,,2.149672020000001,0.3424309333333344,1.0257292433333345,,-0.26265773333333353,1.8951888333333315,,2.759382603333332,,,,0.9579781533333342,,1.019196636666667,0.7304765466666652,,-0.22148795333333385,,,,,1.1059409333333328,,,0.44609722999999946,,,,1.0702300933333326,,,-1.0070597899999996,2.2159225733333336,1.9018845166666667,0.74360027,1.3103017266666672,,,-0.3594624,0.3827104866666655,1.2641243600000005,-0.2151712666666672,-0.7229603733333345
1,-0.4834812333333334,,-1.54496665,,,,,,0.4407540900000004,,,-0.5421131333333333,,,1.6905206033333329,-0.7908536166666664,-0.4503244999999998,,-1.5796090500000002,-0.6542675666666673,-0.6804529166666669,,,-1.8202615533333333,-1.2845840033333331,0.4656848666666669,,-1.28198058,-0.6160390666666657,1.2713072433333341,,-0.4872527333333334,0.18854523333333265,,-0.5280309966666668,,,,0.4374261533333339,,0.09078103666666593,0.15438254666666573,,0.3187526466666668,,,,,0.3155719333333327,,,-0.3651033699999999,,,,0.3868594933333327,,,0.7176748100000001,1.2733119733333336,0.24214351666666634,0.3441862699999998,0.2168751266666664,,,1.411164599999999,1.8585474866666656,0.34843435999999883,2.1402137333333333,0.6277556266666657
2,-1.066242233333333,,-1.65380065,,,,,,-0.5533055099999995,,,-1.025966133333334,,,0.30045960333333355,-0.6368106166666667,-0.8136634999999997,,-0.8551960500000009,-1.4755245666666674,-0.2372839166666667,,,0.05666644666666621,-0.9070470033333332,0.6336258666666676,,-0.3371045800000001,0.8347475333333332,0.041084643333334725,,-0.08910673333333285,2.0671998333333317,,-0.19887899666666797,,,,-0.3180374466666667,,-0.05590996333333465,0.2824125466666665,,0.6667706466666665,,,,,-0.08870606666666703,,,0.005158630000000386,,,,-0.002257506666666132,,,-0.28828578999999976,-0.4946550266666669,-0.30747348333333324,0.17201226999999975,0.21370112666666685,,,0.8847336000000006,1.3483344866666656,0.2901193600000003,0.055785733333333816,0.8933926266666656
3,1.3659457666666668,,1.7477753500000004,,,,,,-0.5008055099999993,,,0.594503866666666,,,0.7652266033333337,0.1022673833333334,-0.04291549999999944,,0.7351549499999992,1.7264494333333325,-0.2866969166666671,,,-0.8012045533333332,-1.4620330033333333,-2.1182007333333317,,-0.3617685799999997,-0.16532106666666554,-0.4768803566666655,,0.08964726666666678,-0.09998076666666833,,-0.4474479966666678,,,,0.20156455333333406,,-0.9290509633333331,-0.13500605333333482,,-0.5829349533333339,,,,,-0.27069206666666723,,,0.5260962300000003,,,,0.1567884933333321,,,0.04654720999999995,0.5370329733333339,-0.12701248333333304,0.15265027000000053,0.01008912666666717,,,0.9226446,1.576186486666666,0.67363836,1.0185777333333341,0.2281766266666665
4,-1.054065233333333,,-0.97812565,,,,,,0.2929320900000008,,,-0.9158001333333337,,,0.11736760333333328,-0.7787206166666669,-0.9988965,,-1.0939790500000006,-0.8491695666666672,-0.1981729166666666,,,-1.3828055533333332,-1.1491340033333333,-1.5433811333333316,,-0.7600915800000001,0.2824979333333335,0.9908186433333341,,0.1760032666666671,-0.7708367666666679,,-0.00572899666666693,,,,-0.07716644666666639,,-0.21990496333333454,-0.4746320533333339,,-0.17597995333333394,,,,,0.6114309333333328,,,-0.05949236999999919,,,,0.20493349333333372,,,0.8432998100000013,-0.2837690266666666,0.4245795166666664,-0.26885232999999964,-0.9252158733333324,,,1.5640175999999997,0.3166524866666656,0.3795953599999997,0.9996427333333352,0.9505136266666658
5,-0.5320612333333328,,-0.8198756500000002,,,,,,0.5747560900000009,,,-0.10714213333333332,,,-0.1184983966666664,-0.042073616666666425,-0.5814494999999997,,-0.8739860500000001,-0.6626565666666666,0.0638660833333331,,,1.0406570466666665,-1.704810003333333,3.722121866666667,,0.4610034200000008,-0.3251780666666661,1.692884243333333,,-0.6992937333333336,-0.2780077666666667,,-0.22241399666666686,,,,-0.2279244466666661,,0.17810263666666692,-0.5113690533333344,,-0.5460289533333338,,,,,0.14632593333333332,,,0.01600462999999941,,,,0.3447974933333331,,,0.9158978100000006,-0.1236860266666664,0.18698051666666693,-0.2223453299999996,0.5220241266666665,,,0.8979806000000004,0.5433764866666664,0.2582013599999993,0.8149547333333338,0.42965062666666576
6,0.3853647666666671,,0.6146763499999999,,,,,,-1.0369495099999997,,,0.25604386666666645,,,-0.09402339666666748,0.011281383333333395,0.7936135000000011,,0.7416119499999994,-0.19649856666666746,0.37010908333333337,,,2.116645046666667,0.3671789966666671,1.5871978666666668,,-0.9468455799999996,-0.4117350666666653,-0.9034253566666663,,-0.1261097333333332,1.3354358333333316,,1.8987416033333329,,,,0.1483895533333346,,-0.2803189633333343,0.2684715466666656,,0.1821116466666659,,,,,0.4926179333333334,,,0.011018630000000584,,,,0.4331964933333321,,,-0.6109917899999999,-0.7080770266666665,0.4399005166666665,0.03397666999999949,-0.6916618733333326,,,-0.9266644,0.13639048666666653,-0.3284286400000003,-2.7960682666666674,-0.8610533733333341
7,-0.9351162333333328,,0.8302043499999998,,,,,,-0.4210165099999994,,,-0.0995881333333335,,,-0.8677063966666676,0.33178938333333363,-0.056449499999999375,,0.5442369499999993,-0.988172566666667,0.7061950833333333,,,1.1106470466666671,-0.2445960033333332,0.6934848666666671,,0.1849164200000004,-0.07060306666666527,-0.1033473566666654,,0.5078302666666668,0.1856122333333321,,0.4930720033333333,,,,-0.1078474466666659,,0.33171363666666664,0.26971954666666603,,-0.2324799533333337,,,,,-0.07847006666666623,,,-0.4738043699999999,,,,0.5079614933333332,,,-1.5973777899999997,-0.3452790266666668,-1.065815483333333,0.6868882700000007,-0.06288787333333268,,,-0.4576563999999994,-0.06548751333333414,0.6018003599999986,-1.2612992666666667,1.0526036266666663
8,-0.3840182333333333,,-0.6542666500000003,,,,,,0.27409109000000065,,,-0.5388991333333335,,,-0.3990793966666679,-0.5292536166666668,0.4654745000000009,,-0.10734205000000063,-0.4481965666666667,-0.4251659166666668,,,-1.7549425533333327,-1.3709500033333333,-2.386306733333333,,-0.7779195799999998,-0.02507806666666568,-0.8296663566666655,,0.3247182666666664,-0.5884037666666675,,-0.4858409966666671,,,,0.05500755333333451,,-0.0866419633333333,-0.06879805333333344,,0.6983526466666667,,,,,-0.3455410666666676,,,-0.17250336999999938,,,,0.08210649333333286,,,-0.4198297899999997,0.9025059733333336,-0.42388048333333295,-0.4023323300000001,0.6449871266666669,,,0.262486599999999,0.6854884866666655,-0.1839686399999998,0.4413087333333329,-0.34490837333333424
9,-0.2455022333333332,,-0.7228156500000003,,,,,,-0.2934985099999992,,,-0.6055181333333337,,,-0.8096953966666671,-0.17846261666666674,-0.1399764999999995,,-0.10733805000000007,-0.4989265666666674,-0.13265591666666676,,,-0.7473205533333331,-1.2803520033333329,4.942242866666667,,0.40069141999999935,1.5011115333333347,1.2138452433333349,,-0.2527717333333337,0.07351123333333298,,-0.4718579966666674,,,,-0.2419824466666665,,0.04135903666666607,-0.459682053333335,,-0.2591179533333339,,,,,-0.4558710666666671,,,-0.4052313699999992,,,,-1.2873595066666672,,,1.5201258100000017,1.0138679733333331,0.8965585166666665,-0.09538732999999944,0.03234412666666664,,,-1.2427393999999996,-1.9856305133333336,-2.109488240000001,-1.4724162666666665,-0.9224503733333336
