symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENPP2,0.24099490304326368,6.26009957452439,3.3889180975293933,7.138937013287474e-4,0.04329349616986858,-0.6064453893193775
MAPK9,-0.13928923877334962,6.728561265872523,-3.388646325364213,7.145979003386668e-4,0.04329349616986858,-0.6073028778824963
SFN,-0.17157331987738247,8.882390687597857,-3.384751133552873,7.247620995656234e-4,0.04334634864709786,-0.619585413384268
CYC1,-0.1618242616028922,7.933358790071687,-3.368613274807344,7.6832113315098e-4,0.04536984919176357,-0.6703233353893134
PHF20L1,-0.11933308450851436,5.104987363304724,-3.359544907349626,7.938534626127362e-4,0.04629158003860518,-0.6987292920843489
XPOT,-0.12571481636601514,8.030084930791766,-3.3545867576952286,8.081443419475576e-4,0.04654312784179453,-0.7142282796515262
TAF2,-0.13469108788476747,7.017291254146795,-3.3504044326889213,8.20384414133962e-4,0.04667186941384064,-0.7272844606487405
ID1,0.1821944716373768,5.4846589078274635,3.346612503651947,8.316304906768496e-4,0.046741641433825344,-0.739107994055769
NECAP1,-0.12528297877494338,5.690221539700572,-3.335611340929388,8.650726622790547e-4,0.047896027749543546,-0.7733355190045419
LTA4H,0.11865530115815054,8.281332968145293,3.3315106593591572,8.77854332442803e-4,0.047896027749543546,-0.7860652943682673
SQSTM1,-0.17339419979308715,8.312158190668626,-3.3241874356213117,9.011173295375353e-4,0.047896027749543546,-0.8087602875587976
AP3M2,-0.11524984676462081,5.962442366757345,-3.323583146818014,9.030622320942107e-4,0.047896027749543546,-0.8106307980716512
SOX13,0.12027785303469955,5.167932326782049,3.321967334691463,9.082818597781723e-4,0.047896027749543546,-0.8156307166199142
SATB1,0.18322259495933788,7.334313707903875,3.317801980793724,9.218666842474836e-4,0.047896027749543546,-0.8285087623478127
EEF1A2,-0.2596946297064596,5.463635761052446,-3.3171411571559704,9.24039120569972e-4,0.047896027749543546,-0.8305503646473662
GLA,0.13963441333928103,7.720243084288218,3.3042651081218986,9.673275671238894e-4,0.0495888252816807,-0.8702503619266073
EEF1A1,0.10790168811495959,11.323725198251763,3.291910570798512,0.0010106225034499702,0.05067269928218347,-0.9081987665815499
KCNN4,0.15961856244180325,5.877008118209277,3.2906226980388658,0.0010152375286277726,0.05067269928218347,-0.9121465209778803
SORBS2,0.22541602038945827,6.312743854814081,3.2890062514630163,0.0010210576061147367,0.05067269928218347,-0.917099298683631
TXNRD1,-0.14065654474057046,6.706774744391025,-3.2856353909445435,0.0010332940601860694,0.050740176744926466,-0.9274198365143267
UBE2C,-0.1868206083896445,7.119556207369138,-3.2691607199671053,0.001095075824343532,0.05321384083919351,-0.9777095113263865
TMED9,-0.13820573105112774,8.443109248846364,-3.2662026804333553,0.0011065243900313512,0.053215837932951066,-0.9867125629914337
SF3A1,0.10730872064744759,6.692173042513428,3.258713606845804,0.0011360064934761102,0.05360591952215747,-1.0094701444353973
MXD3,-0.07760481525731838,5.854240655400403,-3.258309556857236,0.0011376175847145958,0.05360591952215747,-1.010696489650016
ALOX5,0.1922169161529348,7.282503609175501,3.2539860737609447,0.0011549896531439844,0.05388026731916687,-1.0238094101120465
