symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
IFIT1,-0.6475249612666575,7.6583607440532475,-3.8699246104031753,1.1993594805101472e-4,0.002693848042831275,0.9086345606452833
FXYD5,0.4614530335279268,7.083827084815367,3.869054197595156,1.2035506460232266e-4,0.002693848042831275,0.9054719339879176
TCN1,0.7391809322639031,4.71078514255269,3.8690184998045427,1.2037228312531627e-4,0.002693848042831275,0.905342241285271
TRIT1,0.24636869727875257,6.520242786036581,3.868797489042516,1.2047893760398026e-4,0.002693848042831275,0.9045393182883723
ZNF224,0.22578276551253149,4.160774770122231,3.8676125371082932,1.2105229157620534e-4,0.0026998329272753677,0.9002351820045877
HCCS,-0.2540117365069941,6.128504262641819,-3.864453809053743,1.2259330647251896e-4,0.0027235686644848348,0.8887677780997523
METAP1,-0.2067123187283496,7.28699031878694,-3.8641687570072287,1.2273327994394975e-4,0.0027235686644848348,0.887733368178961
ESRRA,-0.18015134375007005,5.137742589310894,-3.8607047186018377,1.2444639286001991e-4,0.0027546630118789367,0.8751687179465444
BIK,-0.4380386828465303,6.494690858503321,-3.8591126466975556,1.2524129490708264e-4,0.0027653277915483847,0.869397607270324
KTN1,-0.4240884943349967,7.921708428798225,-3.8580990584564496,1.257498637938624e-4,0.0027696329102927498,0.8657246272795334
SLCO1A2,0.21045741198501772,3.7141130412744885,3.8503513423454048,1.297022441765989e-4,0.002849577663103785,0.8376793013472108
RHBDF2,-0.2619515439903699,6.075233205687483,-3.849697896703851,1.3004090128625404e-4,0.00284992863563324,0.8353164040322278
GMPS,-0.26857008690078704,7.698752110631851,-3.8467399140561187,1.31584390823879e-4,0.0028766171776150977,0.8246249497012483
NEK2,-0.46510074747829266,5.879049821205517,-3.844107538720756,1.32972512661145e-4,0.002899785757588229,0.8151169724026532
EPB41L2,0.34742262944570884,5.667073626799845,3.8414608490172815,1.3438211773277684e-4,0.0029233075463445442,0.805563548631417
LIFR,0.25367490920330155,3.632772888022272,3.8405795543180488,1.348546113817761e-4,0.0029263782007956916,0.8023838420045566
ZIC4,0.1893603398594301,3.8923055875000143,3.838487289665673,1.3598264048822202e-4,0.0029436242176273946,0.7948377483129976
ASXL1,0.24597029896705513,5.876249793067751,3.834807501313557,1.379882169439039e-4,0.002979735775179851,0.7815755040737065
SCAND1,-0.28580697787040577,6.962243406153244,-3.8325583973373396,1.392277521695369e-4,0.002995082983755085,0.7734755306235384
NCOA3,-0.32117402785176064,5.635551839751725,-3.8322885726237175,1.3937716330653758e-4,0.002995082983755085,0.7725040823064973
CDKL1,0.11000083498509454,3.4407379463484826,3.8302626313555925,1.4050384099713645e-4,0.00300490573935331,0.7652121814996811
SNRPE,-0.2837602180241216,9.591081583248192,-3.828638435779267,1.41413301672478e-4,0.00300490573935331,0.7593689260730772
GUCA1B,0.1460206330026077,3.4075204075338124,3.828454749296203,1.4151650512730823e-4,0.00300490573935331,0.7587082387688309
HSPH1,-0.3806335067215677,7.243321564642301,-3.828402533952647,1.4154585506786948e-4,0.00300490573935331,0.7585204350703094
MTX1,-0.26284014687404533,7.460899786712216,-3.8277429548224378,1.4191709574777232e-4,0.00300490573935331,0.7561483273969101
MAPKBP1,0.16933619239861505,4.093247122970411,3.8274935184834473,1.4205772906943624e-4,0.00300490573935331,0.7552513571593957
PNMA2,0.3890682334707268,3.4124047728307385,3.8272133007477325,1.4221587398660366e-4,0.00300490573935331,0.7542437638661967
NAV2,0.40457966193251865,5.457592704713847,3.826212024828038,1.427823174164281e-4,0.003009674051126236,0.7506439995547067
H2AFZ,-0.2998777133906641,9.61076116525366,-3.8242551564955587,1.4389551402390501e-4,0.0030259170949026885,0.743611304930524
PDE6H,0.07509457242147155,3.0661406726025073,3.8214130020127643,1.4552691860697596e-4,0.0030529542639829254,0.7334031349629297
AMPD1,-0.22898704339050388,3.403440069933089,-3.8183943962784532,1.4727871497895861e-4,0.0030783022631634444,0.7225691329470889
CGREF1,-0.2212338596486294,3.650576916473582,-3.818131406350237,1.474322755115644e-4,0.0030783022631634444,0.721625629185283
LRRC59,-0.3515768036833744,7.683498529615526,-3.8157778733487766,1.4881325269294296e-4,0.003095441751554059,0.7131848444469986
GUK1,-0.2909354789883821,8.197406285698131,-3.8155389679575085,1.4895411508270776e-4,0.003095441751554059,0.7123283042443411
UNC93B1,-0.20200200183329295,4.5208430383194145,-3.814285303160302,1.496953605370884e-4,0.00309778366065266,0.7078344168728297
RNF139,-0.2622156169634039,7.840973634043566,-3.8141622582390764,1.497682997167896e-4,0.00309778366065266,0.7073934259271297
RPL19,-0.32483372809448785,11.1906165635372,-3.8097113329857724,1.524294025762334e-4,0.003145459073722648,0.6914505102986466
STMN4,0.18947186474302466,3.357924712003806,3.808907627861743,1.529146491776732e-4,0.0031481169732802093,0.6885735857545816
AK5,0.3295701205839114,3.9602999079863155,3.806277017121553,1.5451312417302416e-4,0.0031736277039445334,0.6791611620754248
HIST1H3I,-0.10153864355666418,3.31774095834204,-3.8018893162741074,1.572144110928481e-4,0.00322161874425066,0.6634756122243344
HAX1,-0.23135243662940766,8.631530081536946,-3.7989367119976833,1.5905719047564873e-4,0.003251835894168818,0.6529300946546313
RWDD3,0.235359304190224,5.561349044206016,3.7975024663210637,1.599596662991562e-4,0.0032556802034188095,0.6478103665399431
SMAD4,0.3293103033918457,5.4130079725260085,3.7968882858895654,1.6034760445119347e-4,0.0032556802034188095,0.6456185332004294
TXNRD2,-0.2087877199749888,5.699174307153462,-3.7958046371852996,1.6103424040224748e-4,0.0032556802034188095,0.6417521278512721
NQO1,-0.5450834303054727,7.207026887462048,-3.7957446845104292,1.6107230925803377e-4,0.0032556802034188095,0.6415382504057163
TRO,0.27672823761311044,3.6552866588334854,3.7957194371707454,1.6108834339832653e-4,0.0032556802034188095,0.641448183053722
FZD1,0.4061842436665408,6.08502597641241,3.7945968868330193,1.6180277873883278e-4,0.003262653291829614,0.6374441752741937
CHST5,0.1671921074233155,3.2910884953959623,3.7916745692158123,1.636766987765193e-4,0.0032913822768550188,0.6270259073458719
GSTO1,-0.281263201982754,8.171831823034235,-3.790890215269246,1.641831344374143e-4,0.0032913822768550188,0.6242309346094759
FNTB,0.26104593969763257,3.823243773258009,3.790639208398703,1.6434551450329068e-4,0.0032913822768550188,0.6233366114367422
ICAM1,0.36430843914188615,5.07576281726907,3.7890040891879186,1.6540700974326377e-4,0.003305146402833723,0.6175121585413041
GAS1,0.5186084411372868,7.271212970106346,3.787853228415579,1.66158004624179e-4,0.003312658006412525,0.613414119622897
KRT24,-0.17796644301889275,3.1256939818040173,-3.7865269988515577,1.6702742376815407e-4,0.003322491456577335,0.6086930933279433
DNAJB1,-0.32330057092570963,7.011062587853373,-3.78129480023114,1.704994488528486e-4,0.003383935128692941,0.5900832489965016
BNIP1,-0.19317664429426915,3.9615076449323254,-3.7688907654693073,1.7900443044293184e-4,0.0035354435123787858,0.5460628594156365
NDUFA1,-0.2288107093349448,9.708684951603823,-3.7679678131971084,1.796529910833257e-4,0.0035354435123787858,0.5427929376048688
LIMK1,-0.18827979335905753,3.3072410778713017,-3.767598977345223,1.7991279167599007e-4,0.0035354435123787858,0.5414864053147301
COPS5,-0.32130277955313935,8.43126784904425,-3.7663517665356023,1.807939273755641e-4,0.0035354435123787858,0.5370692984093841
WNT1,-0.0643477788251205,3.337354879847626,-3.766112567246017,1.8096338218664872e-4,0.0035354435123787858,0.5362223127155623
ADAM30,0.1870455118328014,3.3583833160559884,3.7659487339099917,1.8107953220897194e-4,0.0035354435123787858,0.5356422215301162
CLDN5,0.2830202554067727,6.360524751519078,3.7657877847734746,1.811937058785958e-4,0.0035354435123787858,0.5350723660173431
ANGPTL3,0.11535206187288105,3.130009486346948,3.765359118692865,1.8149812292285464e-4,0.0035354435123787858,0.5335547470519355
TCEA1,-0.36386551516304533,8.952080574825462,-3.765024781149344,1.8173588707200736e-4,0.0035354435123787858,0.5323711966979348
NUP205,-0.2550695228015976,6.213328648982636,-3.764288998273382,1.822601732240379e-4,0.003537850219592753,0.5297668889114409
NDUFA2,-0.3170170733258,8.563230594422949,-3.762838567935156,1.832978621733797e-4,0.003550190172621249,0.5246345062562039
LAMC2,0.3667869901723907,5.381008832240031,3.7609347653005862,1.8466836053952952e-4,0.0035689080093766405,0.517900722670471
DDR2,0.27209874107300674,4.488019753272661,3.7580147454850845,1.8678918259177973e-4,0.003602013232861569,0.507578887267341
NDUFA9,-0.25609303771202246,7.337176599668663,-3.7565898650561738,1.8783239020921197e-4,0.003614238933175948,0.5025449278151175
RRAGA,0.20811186832979942,8.551639190967302,3.7544986471932082,1.893733921235934e-4,0.003628201319649164,0.4951601680719815
PSMB7,-0.3395639706883822,7.803960495396645,-3.7543722327882176,1.89466926609763e-4,0.003628201319649164,0.49471388427326257
GMCL1,-0.2858977885887276,5.19798370805298,-3.7539354723959044,1.8979042229143046e-4,0.003628201319649164,0.4931720891091489
SSB,-0.253206806825885,8.169821925431025,-3.7510087690549088,1.9197160842642823e-4,0.003635815695536902,0.4828450411189644
EIF2B5,-0.23732958395010506,7.074798275169812,-3.7509372745621143,1.9202518547427796e-4,0.003635815695536902,0.4825928648237099
C9orf156,0.1732624855750096,6.6055535883244785,3.750557502944717,1.9231001761318436e-4,0.003635815695536902,0.4812534064848295
ACOT8,-0.23842646795010683,4.915983016830725,-3.750276965597025,1.925206786775101e-4,0.003635815695536902,0.48026403164769693
RNF113A,-0.23343939165103011,6.056200502524822,-3.7498399141750762,1.9284930242289248e-4,0.003635815695536902,0.4787228174310245
LEPR,0.4206897702313896,4.540757978762594,3.7491657996455543,0.00019335721269685949,0.003635815695536902,0.4763459625525437
RABIF,-0.2280398663546018,6.752035276738067,-3.7490240888562956,1.934641445705e-4,0.003635815695536902,0.47584635759138205
ALG3,-0.23294966444232396,6.139133464105247,-3.749000380315074,1.9348203995724005e-4,0.003635815695536902,0.4757627742936572
ATP4A,0.10528699281698957,3.1849944324701247,3.745079768325569,1.9646289084274113e-4,0.003678058714098396,0.46194779794655716
ATP9B,0.2434066599284847,5.156957642728493,3.7449491767299627,1.96562920409244e-4,0.003678058714098396,0.46148787288027826
CHRD,-0.2982685328637646,4.7666062773798386,-3.7401784089902383,2.0025025447802637e-4,0.0037391337157503778,0.44469641466089893
GAD2,0.1935516427789915,3.228434247933274,3.7391864647319872,2.0102506539008684e-4,0.003743089360848141,0.4412076818878399
MRPS18A,-0.22031368568652385,6.584841905444786,-3.7388229425650636,2.0130971992786084e-4,0.003743089360848141,0.4399293721488444
FSTL3,0.18663235391674537,3.678054991766524,3.7373850784384617,2.0243935743663417e-4,0.0037472410250445486,0.434874350328621
COL21A1,0.28635344294826537,3.5432069837511437,3.736458672119157,2.0317033417603262e-4,0.0037472410250445486,0.4316184178418503
CDH19,-0.33354973549653044,3.180998365133538,-3.736175343777737,2.0339438893022014e-4,0.0037472410250445486,0.43062279076452903
RDBP,-0.26417411488416775,7.181172551459368,-3.735506203136618,2.039244661765067e-4,0.0037472410250445486,0.428271690400023
BTN2A1,0.297592654210458,6.260368061401716,3.7353924396825327,2.0401471613764726e-4,0.0037472410250445486,0.4278720098385582
PPARD,-0.2235229333808213,4.550585175278273,-3.7353118350655317,2.0407868354239446e-4,0.0037472410250445486,0.42758883192694075
STK19,-0.21832648011761335,6.082382063490468,-3.7339688912753504,2.0514721897893032e-4,0.0037585750140240134,0.4228716983610674
GATA2,-0.38159793276078835,5.524173102264724,-3.7334680467488797,2.0554707107943825e-4,0.0037585750140240134,0.4211128808838689
KIF4A,-0.37733650119447903,4.3406787727446705,-3.7307981486030095,2.076910101613331e-4,0.003789931821786971,0.4117407961947439
AMN,-0.16730456952057024,5.032327254617689,-3.72961508720276,2.086477288533352e-4,0.0037995396726446524,0.4075899712429374
MATK,0.1831639104177902,3.981596123376079,3.724070040848551,2.131874528414945e-4,0.00387422136521827,0.3881516985561353
ATXN10,-0.2677915692545987,7.249989249461395,-3.7218805500497885,2.1500545943251226e-4,0.0038803855147207305,0.38048400969438934
HTR2C,0.14025662091019084,3.252313695526753,3.7212396171414706,2.1554040188782793e-4,0.0038803855147207305,0.3782402515915484
SCRT1,0.1030874784279362,3.602254046251999,3.720775117187305,2.1592887053802155e-4,0.0038803855147207305,0.3766143754621192
MCM6,-0.3055468150891377,6.686570095175887,-3.720711197906956,2.1598237878953704e-4,0.0038803855147207305,0.37639065579399045
GLDC,0.4171717773511712,3.5015023347740817,3.720571508299698,2.160993595068947e-4,0.0038803855147207305,0.37590175018188265
COQ10B,-0.23123552613008566,6.635802000965492,-3.7204958060082443,2.161627800319972e-4,0.0038803855147207305,0.3756368038383897
IGF2,0.5230379586029346,5.303846572791834,3.7180046495494086,2.18259576257383e-4,0.003910078250517661,0.3669210166642092
MYO1C,0.3038853242306556,6.971639064385513,3.7173905786832737,2.1877936987577584e-4,0.003911456264661645,0.3647734300440719
AP3M2,-0.26133822323399813,5.966259433594693,-3.7164073824683808,2.1961404412760495e-4,0.003918446944919206,0.3613356098278695
RPL5,0.29606294317656434,10.499682694469207,3.7154985801279055,2.2038822672386228e-4,0.003924332295211999,0.3581586869323923
WNT11,0.30611597571934357,3.500306288976306,3.7136515886136157,2.2196954580451552e-4,0.003944537280775616,0.3517044026487941
PDK4,0.32572965641592405,3.698402913130147,3.7119208206908727,2.2346104324181732e-4,0.0039630681403850015,0.34565904581835305
LRRC17,0.5382970592764783,5.565666396110034,3.7093256344263503,2.257151376186608e-4,0.003987495847899305,0.3365994345046026
GANAB,0.2640920104834128,8.201389784763156,3.709295557618856,2.2574138631676317e-4,0.003987495847899305,0.3364944740290108
IL22,0.10175856306217954,3.481184239216599,3.708455753045246,2.2647546308312354e-4,0.003992477624650993,0.33356409650069185
CFL1,-0.300832200815764,10.822558912556401,-3.7070504072029706,2.2770890771690603e-4,0.004002161699385809,0.32866176366043476
UQCRQ,-0.31122288819266497,9.599229931315618,-3.706798028238424,2.2793108410224886e-4,0.004002161699385809,0.3277815667215407
TOM1,-0.2228709706898182,3.7813698629829613,-3.7052697943787307,2.2928079417547433e-4,0.004016164641499248,0.32245292249636304
CPSF6,-0.2564239144814205,6.0512220821903755,-3.704788667306593,2.297072711453929e-4,0.004016164641499248,0.3207757641850426
RAD9A,-0.21706546932873164,4.594231356577759,-3.70435449652772,2.3009276591922775e-4,0.004016164641499248,0.31926246940902736
AQP5,-0.3098985256036385,3.7334708074766874,-3.7028544745643583,2.3142930505262645e-4,0.00402399676869426,0.31403547441145463
PCSK5,0.32619647709477456,4.500588446396275,3.7028282764256355,2.3145271269210647e-4,0.00402399676869426,0.3139442020499148
TRPC3,0.16183508159590596,3.3573178328093527,3.7020441557305066,2.321543443532235e-4,0.004028265558600531,0.31121266999435804
ATOH1,0.10251763620194226,3.1093120088463717,3.6984839063757624,2.353652960969785e-4,0.004075973127702969,0.2988172867837324
KLF8,-0.1634565181407681,3.812201590798512,-3.6977094664713874,2.3606926470538694e-4,0.004080163886258273,0.2961225037014259
NMUR1,0.11220849237804059,3.1764254603727027,3.693097920168314,2.4030235106886716e-4,0.004145215555937959,0.2800870982927792
RGS13,0.34474649742672386,3.759265083107594,3.6903065284974286,2.428992312274202e-4,0.004181307065043806,0.27039009188847185
PSG11,0.13910943873891468,3.102927091491622,3.6897829182555593,2.4338928479294985e-4,0.004181307065043806,0.26857190551709653
WWP1,-0.4131230896177419,7.439975497532109,-3.689328969590358,2.4381489339872736e-4,0.004181307065043806,0.2669958121074263
USP39,-0.21940762951683607,6.075039505955126,-3.686633901478022,2.463561531900239e-4,0.0042045592563740315,0.2576424542846665
SLC25A17,-0.21103896358325344,5.380657702625718,-3.686500607163248,2.4648248440428753e-4,0.0042045592563740315,0.2571800200048555
IARS2,-0.29032714573345414,8.29742540830232,-3.686377806779006,2.465989237773718e-4,0.0042045592563740315,0.2567540061900715
UTY,0.2994605327474692,3.7704631536572504,3.682406523577369,2.5039249526701907e-4,0.0042610144859312376,0.24298432332925657
PFDN4,-0.31309964192905854,7.799346355184433,-3.6813751231486127,2.5138667805862117e-4,0.004265784348119701,0.23941045879817135
PCNXL2,0.26216744183229335,5.585626743820324,3.6811142001252057,2.5163877325298507e-4,0.004265784348119701,0.23850649670092317
TSC1,0.20105620040588373,7.081250921202241,3.6804707252814044,2.522614934433482e-4,0.00426804565132757,0.2362774543269559
MAD2L1BP,-0.20021676877181543,5.751672451212759,-3.6791653579427304,2.5352921008301013e-4,0.00426804565132757,0.23175671539849851
MAPKAP1,-0.2586475559867112,5.0301840242260445,-3.678986198723139,2.537036684398088e-4,0.00426804565132757,0.23113637225870765
ARF3,-0.2824035145889777,7.1809318250833645,-3.6789846681890235,2.537051593010614e-4,0.00426804565132757,0.23113107287180945
SAE1,-0.2650572716389546,7.240417625589247,-3.677707202645235,2.549523877373373e-4,0.004280873552274075,0.22670865742596558
MEP1A,0.12283496197326998,3.1715753493757584,3.6757377493650285,2.5688652175211765e-4,0.004305164630198677,0.21989355327560656
PTCH2,0.07675786138648671,3.176799384062378,3.6747004999225923,2.579107055867321e-4,0.00431414271163261,0.2163056560370391
CORO1C,-0.31771704367811904,6.874229489585586,-3.6723965253369717,2.6019940427513184e-4,0.004344198749636983,0.20833956189818714
CXorf1,0.10499935143444478,2.993550465269852,3.67107691457743,2.615188485107266e-4,0.004357989566125919,0.20377910366121021
FBXO38,0.25350562929590786,6.145093442138837,3.667534028652425,2.6509245675632013e-4,0.004409221427630545,0.19154296516111646
NUP85,-0.2790329279124516,6.827939077651466,-3.6666100791166594,2.6603193384562953e-4,0.004416530149858271,0.1883537612621593
ZC3H13,0.2595112910583045,6.664789555077558,3.6650757504828677,2.6759896224470267e-4,0.004434210196144866,0.18305940677223287
TMC6,-0.2985335454403291,6.298244080433595,-3.6637836522074068,2.6892532063826083e-4,0.004447843505387865,0.17860253822059668
KPNA1,-0.2829793400002246,4.430431517578635,-3.662592865213662,2.7015314842581724e-4,0.004459799265227697,0.17449645783705847
SWAP70,0.30650137396857546,5.718031452897122,3.6589756163379317,2.7391529358837085e-4,0.004504652263319798,0.16203127279986784
WDR26,-0.24237556858582948,7.812869467717063,-3.6585759082682676,2.743340191947054e-4,0.004504652263319798,0.16065458645033193
STAT3,0.3287296033150741,7.444523547417292,3.658512747766144,2.744002397719714e-4,0.004504652263319798,0.1604370603600307
TSTA3,-0.29728571078002064,7.622956189253411,-3.656853535090193,2.761452279211199e-4,0.004524888038959798,0.15472398543861843
RCOR1,-0.23890650146542042,6.693851514239364,-3.653282760828429,2.799360154742672e-4,0.004578509053090237,0.14243735551265413
ABCG5,0.08677571068243248,2.966055175966682,3.652725563539332,2.8053193459642075e-4,0.004579774577367076,0.14052113970561653
TERF1,-0.29332157486508165,5.90211643587316,-3.6512172285539366,2.821510734130227e-4,0.004589891479706668,0.13533534159154215
PFDN1,-0.19616807106286657,7.029673786240198,-3.651180120109487,2.821910182835961e-4,0.004589891479706668,0.13520778511295983
KPNA2,-0.3521810885271877,8.348170490763998,-3.647452447951406,2.8623079390787694e-4,0.004647041124622002,0.12240062170260124
PSMA6,-0.27747767375756016,9.86970565380365,-3.645832781143214,2.880029399402742e-4,0.004667232964316518,0.11683983789918173
TAF6L,0.13505927177023347,3.5395245758012797,3.641234441494,2.930904898722807e-4,0.004728203831220699,0.10106530512081768
GLO1,-0.24025896227777999,9.462126779603526,-3.6410568607791665,2.9328864528125795e-4,0.004728203831220699,0.10045649975364057
EBAG9,-0.3251692544864615,6.499068825508777,-3.640982783158718,2.933713427886031e-4,0.004728203831220699,0.10020254560240893
RPL39,-0.2693880019752286,11.971834095652724,-3.6375820960588054,2.971914017065483e-4,0.004778213757014183,0.08854958266184187
PCDHB8,0.12251552040405807,3.4223996723207692,3.6369366275420947,2.979217218570882e-4,0.004778213757014183,0.08633896635245009
NCBP1,0.29125243133666523,5.582937067532154,3.636561966531836,2.983464072863791e-4,0.004778213757014183,0.08505599060885682
SLC35A2,-0.314645540658164,6.58447680658984,-3.6360976556418194,2.9887350114075125e-4,0.004778213757014183,0.0834661967596686
HGF,0.24032204154364553,3.625719341199485,3.6357676212451726,2.9924869335595957e-4,0.004778213757014183,0.08233628197216891
ADORA3,-0.20730475533625262,4.0612790133621415,-3.635215916132142,2.998768744561353e-4,0.004778213757014183,0.08044766871582176
SULT1E1,0.13296764944140232,3.5188751163446463,3.6348787434531467,3.0026139437758963e-4,0.004778213757014183,0.0792935844404532
CCL16,0.15461960195774738,3.3555062279324694,3.6319406573418616,3.036317023729248e-4,0.004823156826182863,0.06924136090609778
TMEM14A,-0.29474807558311067,8.386171883041667,-3.630439602300866,3.0536725115711075e-4,0.004842017167360147,0.06410873133598027
HES2,0.19090947337558475,3.8808794741933985,3.629742031462279,3.0617696103556186e-4,0.0048437175696141345,0.061724185900247974
RIT1,-0.3111833664664833,5.283586861331284,-3.6294028934481144,3.0657134526882937e-4,0.0048437175696141345,0.060565050092824535
SUZ12,-0.25543292672431583,6.908156437069527,-3.627410276578786,3.088982103851391e-4,0.004871766060931337,0.05375660506810753
EFNA5,0.37167544497134597,4.416189212548188,3.6260844752747032,3.104555777760615e-4,0.00488760011215361,0.0492285448165779
NECAP1,-0.2757981348273666,5.691019239614617,-3.6225440824412236,3.146505271769617e-4,0.004936664292592406,0.037144679893931
SERPINA10,0.12450442807424245,3.234435912078897,3.622510987474225,3.1468999057173065e-4,0.004936664292592406,0.037031775434046565
ARID1A,0.3151571743699911,7.054475588619855,3.6218426353193007,3.1548794763637013e-4,0.004940407009795073,0.034751883864886146
C20orf24,-0.2332199386268415,9.187403425781014,-3.6206351542448227,3.1693439555806726e-4,0.004950069884558986,0.030633931044421026
TCF7,0.289887892113466,7.736689227574967,3.620101533287619,3.1757560343975314e-4,0.004950069884558986,0.028814507451344618
EGR2,0.27524699676327025,5.284105455610172,3.619862000982892,3.178638251075674e-4,0.004950069884558986,0.02799788637686884
KPNA5,0.15728934502691394,3.619733278214616,3.6191031944666774,3.1877849414365945e-4,0.004950069884558986,0.025411281258378438
TAS2R9,-0.06839235598285345,3.2386797775385827,-3.6189964556568093,3.1890735556092196e-4,0.004950069884558986,0.02504747375073002
VPS26A,-0.22770013552288976,8.553713082712305,-3.617674823164664,3.205069629337234e-4,0.00496617104672043,0.020543686740883693
CRY1,0.3093569522800682,6.659927526543755,3.6169277823151926,3.214144534454181e-4,0.004970408523169206,0.017998659352782553
SPDEF,-0.533499585549818,7.735792802782106,-3.6165239807390526,3.21905986781339e-4,0.004970408523169206,0.016623193266788405
CERK,-0.254738781832145,5.1927695056084735,-3.6160599657830144,3.2247168649737686e-4,0.004970453638996218,0.015042804610024163
NUP50,-0.27975555957710185,6.229527315776061,-3.614728900258352,3.2409962252953953e-4,0.00498684297244058,0.010510406878146306
EDN1,0.318464101371415,4.69193023552122,3.6125391560588755,3.2679453517029945e-4,0.0050181602158605124,0.00305761177130659
HGFAC,0.12187135544392566,3.44235848889509,3.611846003438758,3.27651966963144e-4,0.0050181602158605124,6.993688091698758e-4
C7orf10,-0.2701386989237401,4.559033227806025,-3.611694629258928,3.278394977979524e-4,0.0050181602158605124,1.8442148762876087e-4
FLNA,0.35813969522457373,8.004808732077548,3.6088243036725665,3.314145288342015e-4,0.005064105741632643,-0.009575985876777438
RASSF8,0.2066006848676064,3.6511325345374965,3.605370334328625,3.357649689212914e-4,0.005121720562198352,-0.02131118257685305
LDLR,-0.36664540267623347,6.226040781628771,-3.6047294121004265,3.3657810953067964e-4,0.005125272178232694,-0.023487592948967517
KIAA0182,-0.33326625566085916,7.265066146791822,-3.6037035175147216,3.378835109868373e-4,0.005136294611077017,-0.026970500165878875
ELF3,-0.31440466091661207,7.652018356545956,-3.603233620068556,3.3848301693852604e-4,0.005136567019933096,-0.028565482310414225
MTFR1,-0.4061903817571707,5.782498013187972,-3.6016853360815446,3.4046541890546536e-4,0.005157788301497547,-0.03381944182101204
GLP2R,0.060034800169004886,3.2287623876513094,3.6006416684447484,3.418078542790022e-4,0.005169258508548198,-0.03735981027231983
NANS,-0.2856711618112567,7.551348095979884,-3.5995465051754363,3.432218625278857e-4,0.005181770068113311,-0.04107380612171596
PALMD,0.4102295445619599,4.903790975913937,3.597557552115297,3.458039139596933e-4,0.005206380398235164,-0.047816114858341585
EHHADH,-0.18996473505040318,3.6113108630029034,-3.597383337895671,3.460309435874141e-4,0.005206380398235164,-0.04840650961945325
DAP3,-0.2506200549609354,9.050961958396924,-3.5967394562936876,3.468712399495153e-4,0.0052101476041396585,-0.05058832273374669
SERTAD2,0.3055848670667468,7.043905895158372,3.5928692253306482,3.519625238531891e-4,0.005277645179408092,-0.06369482979666863
CCL1,0.07073118152328918,3.2623314324674886,3.590708317251205,3.548355881090019e-4,0.0053117083291164486,-0.07100684003332969
CFLAR,0.29808818780769347,6.718274047501703,3.588619807927115,3.576332733866593e-4,0.005344529730204695,-0.07806985966021074
EIF4A2,-0.32221908499091273,9.309168005266452,-3.5879123485722157,3.58585636977255e-4,0.005349710043552561,-0.08046148536433329
APOF,0.1272711045950262,3.2812090877066855,3.5853345876144673,3.6207590069252816e-4,0.005392671762085006,-0.08917199567717304
FOXE1,0.15322486755315665,3.3037472551542515,3.583910815649353,3.6401729864655443e-4,0.005407456082176251,-0.09398048785800395
CLCN4,-0.19422748787603658,3.40230429635483,-3.5837091515427923,3.6429306713030676e-4,0.005407456082176251,-0.09466141807847084
ZFP64,-0.2078450808962938,6.94077804766705,-3.5831147570119377,3.651070199191674e-4,0.005410444966318937,-0.09666821085692057
ARSB,-0.0930206426047048,3.250054442442311,-3.5824643553043125,3.6599962057100847e-4,0.0054126321123758,-0.09886372895890094
PRDM11,0.17534385328908414,3.9297529225095236,3.582114719868799,3.664802992754448e-4,0.0054126321123758,-0.1000438121839915
TXNL4A,-0.23209470358797987,8.514185284173635,-3.5795070974807275,3.70083961773398e-4,0.00545673046808456,-0.10884152684671733
PIGZ,-0.21385867333338862,4.066126168454538,-3.5775159116184314,3.7285805566298144e-4,0.005488470579359087,-0.11555534088591113
GGPS1,-0.3181421432137508,6.391748796309433,-3.576940258937241,3.736636707852892e-4,0.005491177271839723,-0.11749563944789365
NDUFA3,-0.2678137723735864,8.684292799109814,-3.573714163809048,3.7820879522878185e-4,0.005542990093063996,-0.12836399151151134
CPNE3,-0.3505417990997563,7.636528210207967,-3.573547758748023,3.7844463610932854e-4,0.005542990093063996,-0.12892433624977517
CDX2,0.17754674742866372,3.4948995495653863,3.570674004051568,3.825393205690152e-4,0.005593687548452885,-0.13859733540506802
FOXM1,-0.3831328344088749,4.35806675226496,-3.5699489396037087,3.8357896951652195e-4,0.005599618940115573,-0.1410367076023915
MPP1,-0.31822208883969283,5.275808032311037,-3.56818668849184,3.861168552040562e-4,0.005627366444162086,-0.1469635590870224
ADORA2A,-0.32291478975634735,4.516519261698689,-3.5667477221072446,3.882008224804289e-4,0.005648417898100738,-0.151801047480558
DCAKD,0.20727512929678218,3.8722731432235955,3.565524060336525,3.899812612333246e-4,0.005664990952652505,-0.15591325574982218
STX1A,-0.17172085350881017,3.4273637695926094,-3.5643757987580407,3.916589453893496e-4,0.005680019385350962,-0.15977084425227517
LRRC8D,0.22616010850282267,7.991521637980144,3.5623787526825907,3.9459287034744286e-4,0.005698460831634402,-0.1664770862634546
TSHB,0.09946489847644462,3.4731733218090044,3.562303726301183,3.947034941790686e-4,0.005698460831634402,-0.16672896060131848
PPP1CA,-0.3167609941127596,8.204886174610861,-3.5621934322231246,3.9486617175727513e-4,0.005698460831634402,-0.16709922441759417
CLTC,-0.30618958622868864,9.708858265160876,-3.5603086617072544,0.00039765582567018003,0.005712747123001688,-0.17342481102336915
PTPRJ,0.10277091569808762,4.009039339917966,3.5602373567110943,3.97761725848153e-4,0.005712747123001688,-0.1736640587307665
