symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ADRA2C,-0.10619232068088454,4.276697090279523,-3.766970928265449,1.6952514106672854e-4,0.02501196030275378,0.6523621020016801
PTK6,-0.16643811964844749,4.327348984728095,-3.7635146303612794,1.7187138209421264e-4,0.02501196030275378,0.6402653227996353
ENY2,-0.1665322392524703,8.043435480177255,-3.762231477814056,1.727501787214652e-4,0.02501196030275378,0.6357771751161065
CITED2,0.19437881009568542,6.511779111783681,3.7468903671805274,1.8358971884677345e-4,0.025916459876075555,0.5822347403483974
MTSS1,-0.18552017972228219,8.4404781003241,-3.7402826630755857,1.884529416513449e-4,0.025916459876075555,0.5592395185116361
DTL,-0.2042846126994705,6.045666419753763,-3.738945409860822,1.8945177988030854e-4,0.025916459876075555,0.5545906666375711
ITGA5,-0.11101023666737367,6.740666011483337,-3.737237366490569,1.9073481566405243e-4,0.025916459876075555,0.5486551785991383
TTLL4,0.17527302622580615,4.320388402573205,3.7226296963542564,2.0204637218885482e-4,0.02600055079636709,0.4980025219783428
IER2,0.13683949341479426,9.098269738072943,3.719748905259514,2.0435031973664133e-4,0.02600055079636709,0.4880363778640433
STK3,-0.13814483240451744,6.434599164313746,-3.7185354685674046,2.0532815309215867e-4,0.02600055079636709,0.48384075270191484
TERF1,-0.14665557016146646,5.8975858441936735,-3.715705019131691,2.0762615777534233e-4,0.02600055079636709,0.47405933312475845
PLA2G5,-0.08002504061050017,3.6049036176244584,-3.714118416099534,2.0892485042807633e-4,0.02600055079636709,0.4685795920079183
SRPR,0.14370924747467534,6.78372677538817,3.7140060574330596,2.0901710898347639e-4,0.02600055079636709,0.46819162006556514
RGS13,0.17712655114790626,3.7598707302285854,3.7097568828955536,2.1253437529232763e-4,0.02607088336919219,0.45352781847070567
C9orf16,0.16692361719198104,6.749422092164313,3.681950634485975,2.3696021835152675e-4,0.02866894039014636,0.35797807217535205
PSTPIP2,0.10463976907520613,4.200409801867255,3.674131413508724,2.442896628129057e-4,0.02915630137788626,0.331236954605596
NEK2,-0.22006496448148896,5.8802636213400685,-3.656128327641839,2.6198202432811717e-4,0.030726572339546884,0.26988119082496365
BTN2A2,0.13335024095836637,6.3100895342729695,3.6537527810853954,2.6440438154501394e-4,0.030726572339546884,0.2618073847138014
GNG5,0.11436433945868875,9.504898607431178,3.6396079160242354,2.7926856322128547e-4,0.032032466887927186,0.21384029249177683
PIGZ,-0.10785941201426562,4.063867899053263,-3.6335184916001375,2.859059266529152e-4,0.032373348002545474,0.19324682470758692
NUCKS1,-0.15447654872913094,6.5364832332602525,-3.6213777198463846,2.9958287507781995e-4,0.03245857231358731,0.1522902847699248
ERCC1,0.10193584456347309,7.1043638489781475,3.620720356083838,3.003406395069792e-4,0.03245857231358731,0.15007655042886814
IMPAD1,-0.1472829407931882,6.230903983404417,-3.6172379823734566,3.043849355432965e-4,0.03245857231358731,0.13835594928585948
CACNA1H,-0.09697133800912498,3.420062118854903,-3.617024325212484,3.0463472294049287e-4,0.03245857231358731,0.13763720749457864
PMPCA,0.09887924479419284,6.895474216820826,3.6124908773900866,3.0998028567796643e-4,0.03245857231358731,0.12239659114677881
BRCA1,-0.10693046086205633,4.823231040659337,-3.6120343194314675,3.1052347439702014e-4,0.03245857231358731,0.12086277366386877
TMEM121,-0.10968197337385528,3.7692715186177073,-3.6104758726375854,3.1238435763755897e-4,0.03245857231358731,0.11562857622232148
SBF1,0.13030605300732054,5.697479694715733,3.5826329484306396,3.47442828600267e-4,0.03568157049066928,0.022491358397906502
CGREF1,-0.10088933677869467,3.650143938379405,-3.5748182346434936,3.579254570490543e-4,0.036335605019048825,-0.0035215968730044622
FADD,-0.14018779247054025,6.691510773263969,-3.562721418769042,3.747373570938651e-4,0.03709448001719424,-0.043677787680718616
CFLAR,0.14572373962272772,6.720780524571701,3.561884573287436,3.7592728837308753e-4,0.03709448001719424,-0.04645077930371144
AZIN1,-0.13818130939186116,8.02540380477861,-3.5604322225084175,3.780008153926043e-4,0.03709448001719424,-0.051261796639819224
PROSC,-0.16492663950160796,5.821794199953432,-3.551383213826406,3.9116300848603597e-4,0.03796430429613923,-0.0811936289980908
VCP,0.1299228604452356,7.993962099759558,3.5398140997134626,4.0861532136842957e-4,0.03910646179572344,-0.11935171693280022
PLS1,-0.1890411779528598,4.65435865120845,-3.5377614674778397,4.1178679200659874e-4,0.03910646179572344,-0.1261090069031603
STAT6,0.1327471964153546,7.854707316584485,3.524767732412174,4.324029644688517e-4,0.04062747853392445,-0.16879467962414463
GP1BB,-0.12466832058332554,3.6873761882612652,-3.5051084807478987,4.654352244833414e-4,0.043270777922493384,-0.23308213880293494
KIF23,-0.1295837899628547,3.5390922247843926,-3.4989561908557527,4.7624713776090084e-4,0.043814736674002874,-0.2531276553469617
NFKB1,0.12770841964711813,6.097462722421865,3.4818173710941056,5.076154936195011e-4,0.04621917566646839,-0.3087861649676782
DUSP26,-0.06786603513043328,3.9980537546250097,-3.475475431351714,5.197036622677435e-4,0.046836966787231746,-0.32931320867603286
RRAGA,0.09412081722294852,8.553774093028757,3.455850349860858,5.588327377066493e-4,0.04926865549325796,-0.3925996085706869
ARID5A,0.10372132268013029,5.579415262054501,3.45370203772784,5.632789507795685e-4,0.04926865549325796,-0.3995059092129587
ANAPC10,-0.10841761883798524,5.81913339476793,-3.4520937890496572,5.666289857191261e-4,0.04926865549325796,-0.4046732582876551
ZNF576,0.0820329420916653,5.0144948908276445,3.4509611617266236,5.689994180607237e-4,0.04926865549325796,-0.40831099432087736
ETV6,0.10831344727161817,4.47943544265529,3.445810144763177,5.798968185609957e-4,0.04955190975714341,-0.42483997595416056
CYP27A1,0.11647021051880545,5.527273225461238,3.4412481364751053,5.897101767725659e-4,0.04955190975714341,-0.4394585169740992
WWP1,-0.18818473995944296,7.436502309282463,-3.4411514247442834,5.899198785989889e-4,0.04955190975714341,-0.43976821365643115
MARS,-0.10539793112027557,7.222207635892054,-3.438949730479055,5.947126850381796e-4,0.04955190975714341,-0.44681629620555263
PON2,0.17365710858842412,7.535664353142874,3.436162108511526,6.008330169132493e-4,0.049593992573624464,-0.45573365693291823
ZFP64,-0.0975801696610934,6.940705875740334,-3.429988126321402,6.145976670178225e-4,0.05014849294436309,-0.47545823485107963
VIPR1,0.12467611152306633,4.421612553451887,3.4262766676838616,6.230129442485858e-4,0.05014849294436309,-0.4872986861230313
LY6H,-0.06777620202811864,3.067193196230301,-3.4255885339555947,6.245849438269859e-4,0.05014849294436309,-0.4894926062741991
CLDN10,0.13394392643341704,3.220540283078412,3.4230722163921774,6.303648138580385e-4,0.05015659491886663,-0.49751146441364114
TBC1D4,0.1384827176535618,6.330014541947558,3.4201335641250816,6.371777838416651e-4,0.05024601952579988,-0.5068688188844375
CXorf1,0.04700966634673668,2.9960880168657864,3.4147512107971636,6.498342817423688e-4,0.050718578911746186,-0.5239868794466442
GBE1,-0.12379808949693616,6.841662408394446,-3.4127265186804476,6.54655570192376e-4,0.050718578911746186,-0.530419318299872
AQP1,0.22475425059553533,6.389090626687258,3.400149042852429,6.853591052379419e-4,0.052635579282273935,-0.5702933917338155
PFKFB3,-0.1955716501072553,7.81997617299362,-3.396479428532652,6.945664565109618e-4,0.0526885732728919,-0.581899644665353
NFX1,0.10188640247521748,4.6458846872105815,3.39513027274182,6.979804203949674e-4,0.0526885732728919,-0.5861636370602481
MAPK9,-0.13928923877334962,6.728561265872523,-3.388548041663858,7.148613135734603e-4,0.052882207795042435,-0.6069426792988306
ENPP2,0.24099490304326368,6.26009957452439,3.388055500373008,7.161396362076732e-4,0.052882207795042435,-0.6084959488667359
ADARB2,-0.03926060122553447,3.4013645349151456,-3.387092729120083,7.186445149930495e-4,0.052882207795042435,-0.6115314824680587
