symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ALG8,-0.4041716664874049,7.1525021752232485,-3.908668044474009,1.025921999838714e-4,0.0021544438511957747,1.0372831959178406
SCD,-0.5072557411726736,7.265371364001018,-3.9068252359507296,1.0335917656317842e-4,0.0021544438511957747,1.0305063947116588
EP400,0.24458734860042644,5.32187169968651,3.905863247037369,1.0376170787946953e-4,0.0021544438511957747,1.0269699556543888
CRY2,0.16573086312603422,6.098680510266987,3.9049479626378525,1.0414607264403407e-4,0.0021544438511957747,1.0236059803541764
TSFM,-0.2388894239503081,5.500971656122224,-3.9032934932226495,1.0484427087658013e-4,0.0021544438511957747,1.0175271586013315
TM7SF2,-0.36787249517682796,5.273668215484497,-3.9019712653545,1.0540544143323443e-4,0.0021544438511957747,1.0126708163009441
PSMC6,-0.27822279425698704,8.365455737855141,-3.901287816903265,1.0569661837381794e-4,0.0021544438511957747,1.0101612280880037
SLC2A4RG,-0.3354390780572375,6.5282825691743085,-3.899916642992475,1.0628309029743735e-4,0.0021544438511957747,1.0051276091318906
MSRA,0.26363764105798987,5.262341703952857,3.899048277398999,1.0665609381671276e-4,0.0021544438511957747,1.00194068548784
SRPR,0.3057201841881046,6.77911042107199,3.898361974099908,1.0695176867689663e-4,0.0021544438511957747,0.9994224132132477
PHF20L1,-0.2844122273058175,5.1093618874843285,-3.897552716391977,1.0730141105230006e-4,0.0021544438511957747,0.9964535232158509
POLR2H,-0.23358016303684548,7.9599862376820605,-3.8968480729252697,1.0760673468994972e-4,0.0021544438511957747,0.9938689052069103
RUSC1,-0.3013372878248571,7.077784749118212,-3.8934558698845456,1.0908811786670523e-4,0.002166038337115751,0.9814326016305825
SLC9A3R1,-0.4159480168270178,8.473246035162536,-3.8928669723514204,1.0934724742938743e-4,0.002166038337115751,0.9792746695213452
RAI2,0.4743009418727004,6.102226183744374,3.8923418881344256,1.0957878832997155e-4,0.002166038337115751,0.9773508345192052
TUSC2,-0.23095661976335713,6.386476656217801,-3.8909174009018632,1.102092667561829e-4,0.0021693089848843594,0.972132957758272
SLC7A5,-0.5226816761505175,6.002554852084081,-3.8882283120172936,1.1140881899383345e-4,0.0021762272989074407,0.9622878216929953
YME1L1,-0.34825767260020535,7.953818472154409,-3.8872351605447917,1.1185495877491118e-4,0.0021762272989074407,0.9586533926845879
EEF1D,-0.35912595161494193,6.523330816909136,-3.887001325043778,1.1196024688912879e-4,0.0021762272989074407,0.9577978023748681
ZZEF1,0.23073463049293916,5.766799856480374,3.8834909368311576,1.1355216007901503e-4,0.002179948609899627,0.9449593920088475
TRIAP1,-0.22997667151045562,7.405497715491531,-3.883051483285,1.1375294673471146e-4,0.002179948609899627,0.9433529734269737
UBE2S,-0.3859515684888657,7.181869375970031,-3.8830060603342735,1.1377371964413033e-4,0.002179948609899627,0.9431869401051198
ZNF146,-0.2950954932958945,8.02310512443351,-3.882061295691669,1.142065950782381e-4,0.002179948609899627,0.939733986145451
CDKN1A,0.3603128518582572,7.327561101412758,3.8807004536489016,1.1483284757564651e-4,0.002179948609899627,0.9347617470791967
H2AFX,-0.31426375924351235,6.294410837632394,-3.8804347756089896,1.1495548939663628e-4,0.002179948609899627,0.9337912075335915
PHF2,0.24623118235530733,5.169069773291954,3.878105663105959,1.1603596366629666e-4,0.002191529435235927,0.9252855150049086
IFI6,-0.6144231995268749,8.34059187337375,-3.8743641407953846,1.1779177442465107e-4,0.002210075923206859,0.9116320260472541
IFIT1,-0.6475249612666575,7.6583607440532475,-3.873454025625051,1.1822265189383071e-4,0.002210075923206859,0.9083127507255533
FXYD5,0.4614530335279268,7.083827084815367,3.8715114274490188,1.1914732802302904e-4,0.002210075923206859,0.9012303989700845
CARS,-0.26471856187452464,7.2475207315736005,-3.8714928686588728,1.1915619487533956e-4,0.002210075923206859,0.90116275339913
LSG1,-0.2574930286350846,6.749653879033343,-3.871010787360496,1.1938673797387534e-4,0.002210075923206859,0.8994057070040249
TRIT1,0.24636869727875257,6.520242786036581,3.86634572052499,1.2163957096347198e-4,0.0022428798361446515,0.8824136650144538
HCCS,-0.2540117365069941,6.128504262641819,-3.863117043673694,1.232222073577127e-4,0.002263116524896574,0.8706649658650605
BIK,-0.4380386828465303,6.494690858503321,-3.8616220260669034,1.2396160910088078e-4,0.0022677682606102307,0.8652279768391402
KTN1,-0.4240884943349967,7.921708428798225,-3.859950432545658,1.2479330479141714e-4,0.0022740654955154724,0.8591512027229733
METAP1,-0.2067123187283496,7.28699031878694,-3.8571151424992323,1.2621606097049063e-4,0.002291042507499373,0.8488497565128013
ESRRA,-0.18015134375007005,5.137742589310894,-3.854009630412252,1.2779199466777974e-4,0.002310657578004622,0.8375747945887984
RHBDF2,-0.2619515439903699,6.075233205687483,-3.8488531753376103,1.3044983401956227e-4,0.0023496080142905713,0.8188727441406547
NEK2,-0.46510074747829266,5.879049821205517,-3.847170108820951,1.313285958052498e-4,0.0023563380747365016,0.8127735645118364
GMPS,-0.26857008690078704,7.698752110631851,-3.844336497215536,1.328207225622562e-4,0.0023739795814288317,0.8025107293946458
EPB41L2,0.34742262944570884,5.667073626799845,3.8432963818064296,1.3337243401342298e-4,0.002374742002567245,0.7987454264035865
NCOA3,-0.32117402785176064,5.635551839751725,-3.8336532018219045,1.38591566027308e-4,0.0024498321030388213,0.763882593199761
ASXL1,0.24597029896705513,5.876249793067751,3.8335652993646296,1.3864001612052493e-4,0.0024498321030388213,0.7635651850807053
SCAND1,-0.28580697787040577,6.962243406153244,-3.8315333326925596,1.3976446339260279e-4,0.002460381968779215,0.7562298654651798
HSPH1,-0.3806335067215677,7.243321564642301,-3.829748911595977,1.4075901946735366e-4,0.0024661030227382495,0.7497912351120632
NAV2,0.40457966193251865,5.457592704713847,3.828837303770981,1.4126968350313242e-4,0.0024661030227382495,0.7465030340117584
SNRPE,-0.2837602180241216,9.591081583248192,-3.8281153069371556,1.4167537193866041e-4,0.0024661030227382495,0.7438992962824758
MTX1,-0.26284014687404533,7.460899786712216,-3.825222955812946,1.433116317620653e-4,0.0024850636716081,0.7334733055203158
H2AFZ,-0.2998777133906641,9.61076116525366,-3.8243130662338274,1.4383005173294468e-4,0.0024850636716081,0.7301950023371937
LRRC59,-0.3515768036833744,7.683498529615526,-3.8164154128001786,1.4840478710555777e-4,0.0025546432909499153,0.701771269649841
GUK1,-0.2909354789883821,8.197406285698131,-3.8142889145201067,1.496598314292273e-4,0.002566776153004946,0.6941275626127723
RPL19,-0.32483372809448785,11.1906165635372,-3.8122306424868873,1.5088414263269472e-4,0.0025760795297687924,0.6867329672271776
RNF139,-0.2622156169634039,7.840973634043566,-3.8115238969246112,1.5130670764344035e-4,0.0025760795297687924,0.6841947754253104
NQO1,-0.5450834303054727,7.207026887462048,-3.798834005549239,1.5908669513211025e-4,0.0026927574653858766,0.6386969973126204
SMAD4,0.3293103033918457,5.4130079725260085,3.7984716949904422,1.593142680485535e-4,0.0026927574653858766,0.6374001117425845
FZD1,0.4061842436665408,6.08502597641241,3.7970469434497027,1.6021215807779255e-4,0.002698157824667517,0.6323013788341596
RWDD3,0.235359304190224,5.561349044206016,3.796123646393476,1.607965739074557e-4,0.002698259054957845,0.6289981673388523
HAX1,-0.23135243662940766,8.631530081536946,-3.7945965119475598,1.6176761370058324e-4,0.00270482407854201,0.6235363349290592
TXNRD2,-0.2087877199749888,5.699174307153462,-3.7926993095730253,1.629816678831293e-4,0.0027153910024099934,0.6167538684944747
ICAM1,0.36430843914188615,5.07576281726907,3.790973225615893,1.640936808418475e-4,0.002716791298943263,0.6105859612255076
GAS1,0.5186084411372868,7.271212970106346,3.7907616605194545,1.6423047080428728e-4,0.002716791298943263,0.6098301488954023
GSTO1,-0.281263201982754,8.171831823034235,-3.7893107435843354,1.651714801533361e-4,0.0027227030209021658,0.6046478607265895
DNAJB1,-0.32330057092570963,7.011062587853373,-3.781603552232803,1.7025589857034166e-4,0.0027966329817980416,0.5771515913593577
COPS5,-0.32130277955313935,8.43126784904425,-3.766357018965862,1.8075172908306952e-4,0.0029385354988923705,0.5229154012924049
TCEA1,-0.36386551516304533,8.952080574825462,-3.7662498453506323,1.808276215069368e-4,0.0029385354988923705,0.5225348956069427
CLDN5,0.2830202554067727,6.360524751519078,3.7655875641785146,1.8129726656732905e-4,0.0029385354988923705,0.5201837837616026
NDUFA1,-0.2288107093349448,9.708684951603823,-3.7651430621698183,1.816131217381841e-4,0.0029385354988923705,0.5186060139993218
NUP205,-0.2550695228015976,6.213328648982636,-3.7632064562080045,1.8299530020575121e-4,0.0029385354988923705,0.5117340648014341
LAMC2,0.3667869901723907,5.381008832240031,3.7631401316700397,1.8304281190514878e-4,0.0029385354988923705,0.5114987753313072
NDUFA2,-0.3170170733258,8.563230594422949,-3.7627756121615095,1.8330414366081026e-4,0.0029385354988923705,0.5102056956762127
PSMB7,-0.3395639706883822,7.803960495396645,-3.7548298729058107,1.8908872386039932e-4,0.0030089157358854316,0.4820490898614196
GMCL1,-0.2858977885887276,5.19798370805298,-3.7544482450354915,1.8937083587378066e-4,0.0030089157358854316,0.48069818088903116
NDUFA9,-0.25609303771202246,7.337176599668663,-3.7540989199350534,1.8962941615226515e-4,0.0030089157358854316,0.47946173421413985
RRAGA,0.20811186832979942,8.551639190967302,3.748288584934003,1.9397946914664254e-4,0.0030419511158072065,0.4589120044671251
SSB,-0.253206806825885,8.169821925431025,-3.7481593989642263,1.9407724725975707e-4,0.0030419511158072065,0.4584554511191339
RNF113A,-0.23343939165103011,6.056200502524822,-3.747989659574729,1.942057899640247e-4,0.0030419511158072065,0.45785560167018335
EIF2B5,-0.23732958395010506,7.074798275169812,-3.747593169832594,1.9450636195674162e-4,0.0030419511158072065,0.4564545304051286
ALG3,-0.23294966444232396,6.139133464105247,-3.746980357533824,1.9497178641508138e-4,0.0030419511158072065,0.45428932132052147
RABIF,-0.2280398663546018,6.752035276738067,-3.74554632844158,1.960650189022817e-4,0.0030488110439304806,0.44922388411737746
ATP9B,0.2434066599284847,5.156957642728493,3.743865176681633,1.9735399644397303e-4,0.003058659114322705,0.44328789290836745
C9orf156,0.1732624855750096,6.6055535883244785,3.7416209761429715,1.9908711715855998e-4,0.0030753026541214647,0.43536779891133115
GATA2,-0.38159793276078835,5.524173102264724,-3.7358869267830346,2.035806520141441e-4,0.0031226866540621473,0.4151521666335407
BTN2A1,0.297592654210458,6.260368061401716,3.73583677890088,2.0362036877918382e-4,0.0031226866540621473,0.41497549892428953
MRPS18A,-0.22031368568652385,6.584841905444786,-3.7351528138793135,2.041627930308585e-4,0.0031226866540621473,0.4125661612471756
RDBP,-0.26417411488416775,7.181172551459368,-3.7336555353507355,2.0535497512070796e-4,0.003130656728555891,0.4072933148564237
STK19,-0.21832648011761335,6.082382063490468,-3.7312156068115634,2.073117791527766e-4,0.003150193647386654,0.3987051443254481
AMN,-0.16730456952057024,5.032327254617689,-3.7217992782524156,2.150294192366488e-4,0.003245527176959092,0.36561146989456184
IGF2,0.5230379586029346,5.303846572791834,3.7214272540494253,2.153398148575936e-4,0.003245527176959092,0.36430563364292023
MCM6,-0.3055468150891377,6.686570095175887,-3.7209516088196537,2.1573728016551535e-4,0.003245527176959092,0.3626362607309135
ATXN10,-0.2677915692545987,7.249989249461395,-3.720197948379486,2.163684784639395e-4,0.003245527176959092,0.35999155524117654
COQ10B,-0.23123552613008566,6.635802000965492,-3.7175845249204937,2.1857073614022545e-4,0.0032559134345286557,0.3508246367795067
MYO1C,0.3038853242306556,6.971639064385513,3.7173245256586314,2.1879098003873456e-4,0.0032559134345286557,0.34991299298828693
RPL5,0.29606294317656434,10.499682694469207,3.7167408991154,2.1928612757171506e-4,0.0032559134345286557,0.34786682654704837
AP3M2,-0.26133822323399813,5.966259433594693,-3.716074632629747,2.1985267564341405e-4,0.0032559134345286557,0.3455313041487278
LRRC17,0.5382970592764783,5.565666396110034,3.712826591009148,2.2263437037752244e-4,0.003286675119655513,0.3341513946595249
CFL1,-0.300832200815764,10.822558912556401,-3.7088123734095784,2.2611799595962767e-4,0.0033269839673154265,0.32010024775935353
UQCRQ,-0.31122288819266497,9.599229931315618,-3.70742066139322,2.273376794394824e-4,0.0033269839673154265,0.3152321703619325
GANAB,0.2640920104834128,8.201389784763156,3.707231006183383,2.2750436989788233e-4,0.0033269839673154265,0.3145689096658195
CPSF6,-0.2564239144814205,6.0512220821903755,-3.7041888868007145,2.3019389267127553e-4,0.0033557953415984387,0.3039344708053697
WWP1,-0.4131230896177419,7.439975497532109,-3.6912613592835366,2.4196017122164268e-4,0.003516337067753779,0.25883646650745895
IARS2,-0.29032714573345414,8.29742540830232,-3.6855531820594845,2.473335818174943e-4,0.003580845692687376,0.23897137579300853
USP39,-0.21940762951683607,6.075039505955126,-3.6841814778615625,2.486414560356461e-4,0.003580845692687376,0.23420207862568
SLC25A17,-0.21103896358325344,5.380657702625718,-3.6841183285949834,2.4870182302909105e-4,0.003580845692687376,0.2339825549968788
PFDN4,-0.31309964192905854,7.799346355184433,-3.6812885085966376,2.5142115163979804e-4,0.003599039080330709,0.22414904644561773
PCNXL2,0.26216744183229335,5.585626743820324,3.6811981803433103,2.515084116158223e-4,0.003599039080330709,0.2238352786077913
MAPKAP1,-0.2586475559867112,5.0301840242260445,-3.678524690660751,2.5410401591376873e-4,0.003619582182612005,0.21455187552149635
ARF3,-0.2824035145889777,7.1809318250833645,-3.678123371290432,2.544958104816158e-4,0.003619582182612005,0.21315889494225715
SAE1,-0.2650572716389546,7.240417625589247,-3.6760727571856755,2.5650663463427486e-4,0.0036280210922452617,0.20604347947094226
MAD2L1BP,-0.20021676877181543,5.751672451212759,-3.6759326377098396,2.5664457887265515e-4,0.0036280210922452617,0.20555741829094387
TSC1,0.20105620040588373,7.081250921202241,3.6745156572879147,2.580434850783459e-4,0.003636776005711431,0.20064304434223512
CORO1C,-0.31771704367811904,6.874229489585586,-3.672899649200025,2.596476263384549e-4,0.0036483619785207594,0.1950406167582326
FBXO38,0.25350562929590786,6.145093442138837,3.6667958922279933,2.65791504347537e-4,0.003723475578922703,0.17390121168118533
NUP85,-0.2790329279124516,6.827939077651466,-3.665985214010013,2.666177125336824e-4,0.003723867152603678,0.17109608788308428
TMC6,-0.2985335454403291,6.298244080433595,-3.6643591157709876,2.682822415346587e-4,0.00373188695269413,0.1654712234215987
ZC3H13,0.2595112910583045,6.664789555077558,3.663863160797204,2.687918576860081e-4,0.00373188695269413,0.1637561326828516
SWAP70,0.30650137396857546,5.718031452897122,3.6602435993609603,2.725387541475169e-4,0.0037726803801132534,0.1512458498146847
STAT3,0.3287296033150741,7.444523547417292,3.6589882928707,2.7384964172398184e-4,0.0037796111794153116,0.1469099026519416
TSTA3,-0.29728571078002064,7.622956189253411,-3.6563701087254414,2.766028344888858e-4,0.0038063487400904197,0.1378710319395431
WDR26,-0.24237556858582948,7.812869467717063,-3.6555094578316636,2.775135291413128e-4,0.003807648863071248,0.13490112309199453
TERF1,-0.29332157486508165,5.90211643587316,-3.6520756393283573,2.8117512119088186e-4,0.003846574605147988,0.12305847015112814
RCOR1,-0.23890650146542042,6.693851514239364,-3.6510451649152005,2.822827704267813e-4,0.0038504360352074117,0.11950662012249058
KPNA2,-0.3521810885271877,8.348170490763998,-3.648425666835317,2.8511692656798236e-4,0.0038777564502613347,0.1104820300382583
PSMA6,-0.27747767375756016,9.86970565380365,-3.645916007743369,2.8785728953668844e-4,0.003903646092118173,0.10184167401443123
PFDN1,-0.19616807106286657,7.029673786240198,-3.645012700571395,2.8884967329019523e-4,0.0039057499301413355,0.09873312574880089
EBAG9,-0.3251692544864615,6.499068825508777,-3.642035664433065,2.921430677289341e-4,0.003938865349582305,0.0884934849648289
RPL39,-0.2693880019752286,11.971834095652724,-3.640465510662861,2.938942451238247e-4,0.003951056638336145,0.08309610457650063
GLO1,-0.24025896227777999,9.462126779603526,-3.639071449851957,2.954572824542068e-4,0.0039606558122094095,0.0783059103578223
NCBP1,0.29125243133666523,5.582937067532154,3.637567427820636,2.971523597544106e-4,0.00397148553692213,0.0731398452852785
SLC35A2,-0.314645540658164,6.58447680658984,-3.6368467359245145,2.9796783235214267e-4,0.00397148553692213,0.07066511403433307
RIT1,-0.3111833664664833,5.283586861331284,-3.6307975215944825,3.0489589669416273e-4,0.004052248883413872,0.04991168711697558
TMEM14A,-0.29474807558311067,8.386171883041667,-3.6299643034092033,3.05861929620036e-4,0.0040535394934018976,0.047055706865920754
SUZ12,-0.25543292672431583,6.908156437069527,-3.6258408805557227,3.1068505566154763e-4,0.004105795423969177,0.03293130575977621
NECAP1,-0.2757981348273666,5.691019239614617,-3.6231361919332583,3.138873669619611e-4,0.004136397081574996,0.023675004687943257
ARID1A,0.3151571743699911,7.054475588619855,3.6222527125072417,3.149400867581924e-4,0.004138578886554839,0.020652893088863422
EGR2,0.27524699676327025,5.284105455610172,3.6204175938827317,3.171373393095333e-4,0.004147794747068392,0.014377774443707025
SPDEF,-0.533499585549818,7.735792802782106,-3.619481450140575,3.1826374974492527e-4,0.004147794747068392,0.011177840694873709
TCF7,0.289887892113466,7.736689227574967,3.619444079986651,3.183087930226119e-4,0.004147794747068392,0.01105011821522961
C20orf24,-0.2332199386268415,9.187403425781014,-3.6179720406941267,3.200878482001604e-4,0.0041549708963206,0.006020036694611264
CRY1,0.3093569522800682,6.659927526543755,3.617516042944915,3.2064084087361544e-4,0.0041549708963206,0.00446225220392904
CERK,-0.254738781832145,5.1927695056084735,-3.615877966404566,3.226347533935864e-4,0.004169227491914351,-0.0011322098400290415
NUP50,-0.27975555957710185,6.229527315776061,-3.614954153276588,3.237643684612914e-4,0.004172267344950067,-0.004286203069820083
VPS26A,-0.22770013552288976,8.553713082712305,-3.614031199921158,3.248966365214404e-4,0.004175324543725949,-0.007436489248866529
FLNA,0.35813969522457373,8.004808732077548,3.6099375148839923,3.2996364278069045e-4,0.00422879229003275,-0.02140003056378248
LDLR,-0.36664540267623347,6.226040781628771,-3.606736067725328,3.3397782053233365e-4,0.00426851104872147,-0.03230957683916724
KIAA0182,-0.33326625566085916,7.265066146791822,-3.6044649772104167,3.368531786158092e-4,0.004283649444688483,-0.040043125535169644
MTFR1,-0.4061903817571707,5.782498013187972,-3.6043504524158805,3.3699878803872946e-4,0.004283649444688483,-0.040432983204829576
ELF3,-0.31440466091661207,7.652018356545956,-3.603400004351071,3.3820948894906105e-4,0.00428735670094394,-0.043667976691245336
NANS,-0.2856711618112567,7.551348095979884,-3.5988515962795757,3.4406002348865447e-4,0.004349701922966323,-0.059137841597203256
DAP3,-0.2506200549609354,9.050961958396924,-3.594984103554343,3.4910922187883156e-4,0.004401606810985809,-0.0722770599584397
SERTAD2,0.3055848670667468,7.043905895158372,3.5930954278198945,3.51600147829186e-4,0.004421063853431678,-0.0786886231892705
CFLAR,0.29808818780769347,6.718274047501703,3.58891690781136,3.571704201083842e-4,0.004469263081414452,-0.09286212559656981
EIF4A2,-0.32221908499091273,9.309168005266452,-3.5887836336249537,3.57349438235282e-4,0.004469263081414452,-0.09331393004848287
ZFP64,-0.2078450808962938,6.94077804766705,-3.5786878865394414,3.711575144928688e-4,0.004628433710532039,-0.12749208574235915
GGPS1,-0.3181421432137508,6.391748796309433,-3.5780399319961975,3.720605876633472e-4,0.004628433710532039,-0.12968251654882312
TXNL4A,-0.23209470358797987,8.514185284173635,-3.576338789726277,3.744413273894486e-4,0.004645661681573877,-0.13543147017136636
CPNE3,-0.3505417990997563,7.636528210207967,-3.5746019828355182,3.7688669971397204e-4,0.004663598021659627,-0.1412982442114199
NDUFA3,-0.2678137723735864,8.684292799109814,-3.572541343915942,3.798074238833087e-4,0.004687305905861468,-0.1482553453151132
MPP1,-0.31822208883969283,5.275808032311037,-3.5697837104858063,3.837492448195411e-4,0.004723457063543956,-0.15755960529862278
PPP1CA,-0.3167609941127596,8.204886174610861,-3.5624995296872033,0.00039434650386027073,0.004841074358656462,-0.18210327387071779
CLTC,-0.30618958622868864,9.708858265160876,-3.561179601586931,3.9629586922912353e-4,0.004841074358656462,-0.18654555229571113
CEACAM5,-0.6016352106399202,5.607728929255461,-3.5610970456086046,3.9641809324903935e-4,0.004841074358656462,-0.1868233457018249
LRRC8D,0.22616010850282267,7.991521637980144,3.558722750785576,3.999483779280345e-4,0.004871433898261829,-0.19480998723397835
CSE1L,-0.2805361873713099,7.7246887778420446,-3.555560060371048,4.0469664941028327e-4,0.004916431951820238,-0.20544068625239031
TCEB1,-0.25066587927770606,8.144526705312943,-3.55436452153817,4.065052669273269e-4,0.004920914219842647,-0.20945686739545444
BCAP29,-0.29535684321392713,6.08993525074976,-3.5539228616671847,4.0717532451431117e-4,0.004920914219842647,-0.21094021013190378
CD63,-0.23619152437474716,10.508190594404422,-3.5520219310977756,4.100711134933067e-4,0.004943105282806914,-0.21732258582455533
RANBP1,-0.2957897890551771,7.443219587216036,-3.5477941446167307,4.165807949078098e-4,0.005001318881026526,-0.23150562504855543
FBXO28,-0.31255805496315764,6.07338710452246,-3.5474952881626103,4.170445969387607e-4,0.005001318881026526,-0.23250759085666495
COQ2,-0.24496048048860217,6.320808115039097,-3.5389483228170606,4.305152120336726e-4,0.00514962426701816,-0.26112839663562504
LYPLA1,-0.3872386233950247,7.8158612301125325,-3.5380791679571852,4.319076353601477e-4,0.005153066800396648,-0.26403517844194013
NDUFB2,-0.2763275387201249,8.472028075888469,-3.5361473041471525,4.3501767169937104e-4,0.005176463816129327,-0.27049360357052965
SEPW1,-0.28072698298944987,8.651463349820267,-3.535215601896719,4.365250634452697e-4,0.005176463816129327,-0.2736071715986057
SNRPA1,-0.2627482889652982,6.56664667064599,-3.5344749989354303,4.377267626157509e-4,0.005176463816129327,-0.2760815606378886
ATP5J2,-0.24252185360426567,9.126740853018797,-3.534117942801227,4.3830722558865683e-4,0.005176463816129327,-0.27727432390455764
ABCA1,-0.3071421162660985,5.317106767454601,-3.5327475777117185,4.405417089834059e-4,0.005189714829312093,-0.2818510199649884
TIMM17A,-0.2516912615372245,7.694375596392057,-3.530649434294272,4.43983550290804e-4,0.005217086302535518,-0.2888550197658626
ALDOA,-0.36097814461143135,10.599617528020541,-3.5248285028635205,4.5366450697737084e-4,0.0053174495604257155,-0.3082654592538123
KRT6B,0.715619384663686,5.613212973792712,3.5218318188486135,4.5872502674821215e-4,0.005359701125770577,-0.31824618218275535
RNF6,-0.2965376092750798,7.252118194558996,-3.5213361808989267,4.5956708473917057e-4,0.005359701125770577,-0.31989616235383167
ATF1,-0.26215454838681357,6.404053726738703,-3.5202112095812015,4.6148370827248266e-4,0.005368632167309555,-0.32364036705699384
SPRY1,0.28613150016955985,6.0228542321763285,3.517835972158063,4.6555500142799795e-4,0.005402522591198036,-0.33154201461611255
CD163,-0.419926397338996,6.138795443664017,-3.5149214103915716,4.705966214813126e-4,0.00544747702037301,-0.34123081656766363
RRM2,-0.5191818890100296,6.461538043224101,-3.512182590378374,4.753807279359789e-4,0.00548923538569639,-0.35032837062912847
ANAPC10,-0.22552817835803224,5.821183000068122,-3.509180407631276,4.80677091918533e-4,0.005536687984691251,-0.360292907376933
HPRT1,-0.2812901608552954,7.71880138917836,-3.506606182558974,4.852623436982401e-4,0.005575736042739631,-0.3688304883091824
PPP1CC,-0.2152453692949953,8.982039417822133,-3.504426843287577,4.89176145262807e-4,0.005606896112164606,-0.3760536977539912
JAG1,0.3880305689462453,6.612173278136824,3.5024775700901767,4.927017573711033e-4,0.0056334649464122475,-0.3825107180510141
PSMC2,-0.25739910042853886,6.259494372678248,-3.5017329396997283,4.940548138639377e-4,0.005635123977201147,-0.3849764147277055
PPAP2A,0.2965601262933417,6.55744113494616,3.500728380842061,4.958856857921265e-4,0.005642211522488464,-0.3883020146271372
PSMB1,-0.2566618877828498,8.941463297878899,-3.4922450495600823,5.116019231050028e-4,0.005806868543272112,-0.41634956228192355
CD3EAP,-0.22163660886406286,5.205576268296004,-3.489969716846466,5.158956792641064e-4,0.005841391611085088,-0.4238611272758952
ZCCHC2,-0.3019298323465596,5.2866539172324245,-3.485571093441497,5.242918884624209e-4,0.005922086343044052,-0.43836897237464534
SLC25A1,-0.2827038145273817,6.653452568151581,-3.484240428104472,5.268569382667622e-4,0.005935412990182397,-0.44275439842127096
MED8,-0.2382433874832909,5.7649041217377235,-3.4836409342036574,5.280163753324105e-4,0.005935412990182397,-0.44472960276486884
TBC1D17,0.2589419276299506,5.706840545321668,3.482232020108466,5.307506413727144e-4,0.005941679857882473,-0.44937038687128794
PRC1,-0.44514865591343417,6.086618108126107,-3.4820415890291754,5.311212220229348e-4,0.005941679857882473,-0.44999750414980433
COPB1,-0.2900925364900205,8.546844250525394,-3.4810457791426197,5.330630165506686e-4,0.005949136297150404,-0.45327631389126033
TSPAN13,-0.3323057602350484,10.38311803442861,-3.477087296969982,5.408476719196756e-4,0.006021609521492331,-0.46630111671065944
RPL38,-0.3369485426139203,8.216124132577358,-3.4723293586759123,5.50344989430395e-4,0.006095421451747269,-0.48193754741384964
ALOX5,0.4170661652033631,7.275427054691879,3.472040814600698,5.509259308181155e-4,0.006095421451747269,-0.48288515273417953
HSBP1,-0.30753598875269744,7.906493384564446,-3.4718069606158073,5.513971817014679e-4,0.006095421451747269,-0.4836530951814755
MTHFS,-0.21447827689395932,6.158840782882805,-3.467746771013264,5.5963930276378e-4,0.006171908622678566,-0.4969782345561491
GHITM,-0.2675395919701689,8.533129262260857,-3.465526590370978,5.641947328956582e-4,0.006207472709807183,-0.50425830270727
FASTKD3,-0.24747567751585262,6.495658450840477,-3.463275615379649,5.688486668031095e-4,0.006243950660321191,-0.5116347670342707
COX7C,-0.277003643880249,7.1480472368871535,-3.461870914296953,5.717710445760674e-4,0.006261295593773132,-0.5162356476244314
GABRP,0.7276321988300496,5.6016228306294495,3.4610575157736005,5.734696607472662e-4,0.006265189619170952,-0.5188989872727943
RBM8A,-0.3098727595269084,6.2223032574120625,-3.4595137221699943,5.767065168902084e-4,0.006285831545076688,-0.5239522292597876
MRPL39,-0.25731853447790626,6.225931731210315,-3.4573915893884557,5.811838055055714e-4,0.006319865857071073,-0.5308949864732009
TLK2,-0.23841800716082226,5.815715623761777,-3.4545733789592576,5.871798353820035e-4,0.006357608675306588,-0.5401086898801415
JUNB,0.2723099769487621,7.525084830560987,3.4539990647716023,5.884088060256246e-4,0.006357608675306588,-0.5419854344425428
EIF2S2,-0.2453917358236351,7.753833578007046,-3.4520056268842714,5.926931971157448e-4,0.006357608675306588,-0.5484972628959301
ATP1B3,-0.2689827614287944,8.090072350432543,-3.4519000888484896,5.92920833749533e-4,0.006357608675306588,-0.5488419159988069
ADRM1,-0.23926149281420478,7.17059981836442,-3.451580471100024,5.936107199395193e-4,0.006357608675306588,-0.5498856223649327
PBX1,-0.40929516839094515,6.770186043232998,-3.4515605543665706,5.936537344441439e-4,0.006357608675306588,-0.549950657043297
TAF2,-0.2812231062327271,7.020077819527479,-3.4512245548685327,5.943798367187195e-4,0.006357608675306588,-0.5510477513552043
ATP10D,0.30801365036072487,5.338541389724268,3.450100599691583,5.968147546194933e-4,0.006357608675306588,-0.554716905108176
TMEM5,-0.27395463873527776,5.826019082304406,-3.449356503332915,5.984318690432384e-4,0.006357608675306588,-0.5571453762029845
JTB,-0.23161600081543704,9.586816288836939,-3.4489865802577118,5.992373282518256e-4,0.006357608675306588,-0.5583524885252569
DHPS,-0.28611323195174926,5.9265379858043925,-3.448799143017113,5.996458343268808e-4,0.006357608675306588,-0.5589640756971939
DDB2,0.2177346912565923,5.6154593536872595,3.448071375517487,6.012344155377366e-4,0.006359996708579458,-0.5613383980229978
COL4A5,0.451141806255132,6.609564692392197,3.447190766485523,6.031618706808235e-4,0.006365950512954846,-0.5642107169450554
